Mes,Dia,Hora,etp
06,07,15,0.15818
06,07,16,0.13091
06,07,17,0.09636
06,07,18,0.05364
06,07,19,0.00000
06,07,20,0.00000
06,07,21,0.00000
06,07,22,0.00000
06,07,23,0.00000
06,08,00,0.00000
06,08,01,0.00000
06,08,02,0.00000
06,08,03,0.00000
06,08,04,0.00000
06,08,05,0.00000
06,08,06,0.00000
06,08,07,0.06727
06,08,08,0.12000
06,08,09,0.16364
06,08,10,0.19727
06,08,11,0.21727
06,08,12,0.22727
06,08,13,0.22727
06,08,14,0.21727
06,08,15,0.19727
06,08,16,0.16364
06,08,17,0.12000
06,08,18,0.06727
06,08,19,0.00000
06,08,20,0.00000
06,08,21,0.00000
06,08,22,0.00000
06,08,23,0.00000
06,09,00,0.00000
06,09,01,0.00000
06,09,02,0.00000
06,09,03,0.00000
06,09,04,0.00000
06,09,05,0.00000
06,09,06,0.00000
06,09,07,0.05636
06,09,08,0.10182
06,09,09,0.13909
06,09,10,0.16636
06,09,11,0.18364
06,09,12,0.19273
06,09,13,0.19273
06,09,14,0.18364
06,09,15,0.16636
06,09,16,0.13909
06,09,17,0.10182
06,09,18,0.05636
06,09,19,0.00000
06,09,20,0.00000
06,09,21,0.00000
06,09,22,0.00000
06,09,23,0.00000
06,10,00,0.00000
06,10,01,0.00000
06,10,02,0.00000
06,10,03,0.00000
06,10,04,0.00000
06,10,05,0.00000
06,10,06,0.00000
06,10,07,0.06091
06,10,08,0.11091
06,10,09,0.15364
06,10,10,0.18364
06,10,11,0.20364
06,10,12,0.21455
06,10,13,0.21455
06,10,14,0.20364
06,10,15,0.18364
06,10,16,0.15364
06,10,17,0.11091
06,10,18,0.06091
06,10,19,0.00000
06,10,20,0.00000
06,10,21,0.00000
06,10,22,0.00000
06,10,23,0.00000
06,11,00,0.00000
06,11,01,0.00000
06,11,02,0.00000
06,11,03,0.00000
06,11,04,0.00000
06,11,05,0.00000
06,11,06,0.00000
06,11,07,0.06818
06,11,08,0.12636
06,11,09,0.17273
06,11,10,0.20727
06,11,11,0.22909
06,11,12,0.24182
06,11,13,0.24182
06,11,14,0.22909
06,11,15,0.20727
06,11,16,0.17273
06,11,17,0.12636
06,11,18,0.06818
06,11,19,0.00000
06,11,20,0.00000
06,11,21,0.00000
06,11,22,0.00000
06,11,23,0.00000
06,12,00,0.00000
06,12,01,0.00000
06,12,02,0.00000
06,12,03,0.00000
06,12,04,0.00000
06,12,05,0.00000
06,12,06,0.00000
06,12,07,0.06000
06,12,08,0.11000
06,12,09,0.15000
06,12,10,0.18182
06,12,11,0.20273
06,12,12,0.21182
06,12,13,0.21182
06,12,14,0.20273
06,12,15,0.18182
06,12,16,0.15000
06,12,17,0.11000
06,12,18,0.06000
06,12,19,0.00000
06,12,20,0.00000
06,12,21,0.00000
06,12,22,0.00000
06,12,23,0.00000
06,13,00,0.00000
06,13,01,0.00000
06,13,02,0.00000
06,13,03,0.00000
06,13,04,0.00000
06,13,05,0.00000
06,13,06,0.00000
06,13,07,0.06545
06,13,08,0.11818
06,13,09,0.16273
06,13,10,0.19455
06,13,11,0.21636
06,13,12,0.22636
06,13,13,0.22636
06,13,14,0.21636
06,13,15,0.19455
06,13,16,0.16273
06,13,17,0.11818
06,13,18,0.06545
06,13,19,0.00000
06,13,20,0.00000
06,13,21,0.00000
06,13,22,0.00000
06,13,23,0.00000
06,14,00,0.00000
06,14,01,0.00000
06,14,02,0.00000
06,14,03,0.00000
06,14,04,0.00000
06,14,05,0.00000
06,14,06,0.00000
06,14,07,0.05636
06,14,08,0.10182
06,14,09,0.13727
06,14,10,0.16727
06,14,11,0.18455
06,14,12,0.19455
06,14,13,0.19455
06,14,14,0.18455
06,14,15,0.16727
06,14,16,0.13727
06,14,17,0.10182
06,14,18,0.05636
06,14,19,0.00000
06,14,20,0.00000
06,14,21,0.00000
06,14,22,0.00000
06,14,23,0.00000
06,15,00,0.00000
06,15,01,0.00000
06,15,02,0.00000
06,15,03,0.00000
06,15,04,0.00000
06,15,05,0.00000
06,15,06,0.00000
06,15,07,0.06364
06,15,08,0.11818
06,15,09,0.16091
06,15,10,0.19182
06,15,11,0.21455
06,15,12,0.22364
06,15,13,0.22364
06,15,14,0.21455
06,15,15,0.19182
06,15,16,0.16091
06,15,17,0.11818
06,15,18,0.06364
06,15,19,0.00000
06,15,20,0.00000
06,15,21,0.00000
06,15,22,0.00000
06,15,23,0.00000
06,16,00,0.00000
06,16,01,0.00000
06,16,02,0.00000
06,16,03,0.00000
06,16,04,0.00000
06,16,05,0.00000
06,16,06,0.00000
06,16,07,0.06000
06,16,08,0.11182
06,16,09,0.15182
06,16,10,0.18273
06,16,11,0.20455
06,16,12,0.21636
06,16,13,0.21636
06,16,14,0.20455
06,16,15,0.18273
06,16,16,0.15182
06,16,17,0.11182
06,16,18,0.06000
06,16,19,0.00000
06,16,20,0.00000
06,16,21,0.00000
06,16,22,0.00000
06,16,23,0.00000
06,17,00,0.00000
06,17,01,0.00000
06,17,02,0.00000
06,17,03,0.00000
06,17,04,0.00000
06,17,05,0.00000
06,17,06,0.00000
06,17,07,0.06727
06,17,08,0.12455
06,17,09,0.17000
06,17,10,0.20273
06,17,11,0.22636
06,17,12,0.23727
06,17,13,0.23727
06,17,14,0.22636
06,17,15,0.20273
06,17,16,0.17000
06,17,17,0.12455
06,17,18,0.06727
06,17,19,0.00000
06,17,20,0.00000
06,17,21,0.00000
06,17,22,0.00000
06,17,23,0.00000
06,18,00,0.00000
06,18,01,0.00000
06,18,02,0.00000
06,18,03,0.00000
06,18,04,0.00000
06,18,05,0.00000
06,18,06,0.00000
06,18,07,0.05455
06,18,08,0.10091
06,18,09,0.13727
06,18,10,0.16636
06,18,11,0.18545
06,18,12,0.19182
06,18,13,0.19182
06,18,14,0.18545
06,18,15,0.16636
06,18,16,0.13727
06,18,17,0.10091
06,18,18,0.05455
06,18,19,0.00000
06,18,20,0.00000
06,18,21,0.00000
06,18,22,0.00000
06,18,23,0.00000
06,19,00,0.00000
06,19,01,0.00000
06,19,02,0.00000
06,19,03,0.00000
06,19,04,0.00000
06,19,05,0.00000
06,19,06,0.00000
06,19,07,0.05091
06,19,08,0.09273
06,19,09,0.12636
06,19,10,0.15091
06,19,11,0.16909
06,19,12,0.17636
06,19,13,0.17636
06,19,14,0.16909
06,19,15,0.15091
06,19,16,0.12636
06,19,17,0.09273
06,19,18,0.05091
06,19,19,0.00000
06,19,20,0.00000
06,19,21,0.00000
06,19,22,0.00000
06,19,23,0.00000
06,20,00,0.00000
06,20,01,0.00000
06,20,02,0.00000
06,20,03,0.00000
06,20,04,0.00000
06,20,05,0.00000
06,20,06,0.00000
06,20,07,0.04909
06,20,08,0.09091
06,20,09,0.12182
06,20,10,0.14818
06,20,11,0.16364
06,20,12,0.17364
06,20,13,0.17364
06,20,14,0.16364
06,20,15,0.14818
06,20,16,0.12182
06,20,17,0.09091
06,20,18,0.04909
06,20,19,0.00000
06,20,20,0.00000
06,20,21,0.00000
06,20,22,0.00000
06,20,23,0.00000
06,21,00,0.00000
06,21,01,0.00000
06,21,02,0.00000
06,21,03,0.00000
06,21,04,0.00000
06,21,05,0.00000
06,21,06,0.00000
06,21,07,0.05727
06,21,08,0.10000
06,21,09,0.13909
06,21,10,0.16727
06,21,11,0.18364
06,21,12,0.19273
06,21,13,0.19273
06,21,14,0.18364
06,21,15,0.16727
06,21,16,0.13909
06,21,17,0.10000
06,21,18,0.05727
06,21,19,0.00000
06,21,20,0.00000
06,21,21,0.00000
06,21,22,0.00000
06,21,23,0.00000
06,22,00,0.00000
06,22,01,0.00000
06,22,02,0.00000
06,22,03,0.00000
06,22,04,0.00000
06,22,05,0.00000
06,22,06,0.00000
06,22,07,0.05455
06,22,08,0.10273
06,22,09,0.14000
06,22,10,0.16909
06,22,11,0.18636
06,22,12,0.19545
06,22,13,0.19545
06,22,14,0.18636
06,22,15,0.16909
06,22,16,0.14000
06,22,17,0.10273
06,22,18,0.05455
06,22,19,0.00000
06,22,20,0.00000
06,22,21,0.00000
06,22,22,0.00000
06,22,23,0.00000
06,23,00,0.00000
06,23,01,0.00000
06,23,02,0.00000
06,23,03,0.00000
06,23,04,0.00000
06,23,05,0.00000
06,23,06,0.00000
06,23,07,0.05545
06,23,08,0.10000
06,23,09,0.13545
06,23,10,0.16455
06,23,11,0.18273
06,23,12,0.19273
06,23,13,0.19273
06,23,14,0.18273
06,23,15,0.16455
06,23,16,0.13545
06,23,17,0.10000
06,23,18,0.05545
06,23,19,0.00000
06,23,20,0.00000
06,23,21,0.00000
06,23,22,0.00000
06,23,23,0.00000
06,24,00,0.00000
06,24,01,0.00000
06,24,02,0.00000
06,24,03,0.00000
06,24,04,0.00000
06,24,05,0.00000
06,24,06,0.00000
06,24,07,0.05636
06,24,08,0.10455
06,24,09,0.14091
06,24,10,0.17000
06,24,11,0.18818
06,24,12,0.19909
06,24,13,0.19909
06,24,14,0.18818
06,24,15,0.17000
06,24,16,0.14091
06,24,17,0.10455
06,24,18,0.05636
06,24,19,0.00000
06,24,20,0.00000
06,24,21,0.00000
06,24,22,0.00000
06,24,23,0.00000
06,25,00,0.00000
06,25,01,0.00000
06,25,02,0.00000
06,25,03,0.00000
06,25,04,0.00000
06,25,05,0.00000
06,25,06,0.00000
06,25,07,0.06273
06,25,08,0.11182
06,25,09,0.15000
06,25,10,0.18364
06,25,11,0.20364
06,25,12,0.21364
06,25,13,0.21364
06,25,14,0.20364
06,25,15,0.18364
06,25,16,0.15000
06,25,17,0.11182
06,25,18,0.06273
06,25,19,0.00000
06,25,20,0.00000
06,25,21,0.00000
06,25,22,0.00000
06,25,23,0.00000
06,26,00,0.00000
06,26,01,0.00000
06,26,02,0.00000
06,26,03,0.00000
06,26,04,0.00000
06,26,05,0.00000
06,26,06,0.00000
06,26,07,0.04545
06,26,08,0.08545
06,26,09,0.11636
06,26,10,0.14091
06,26,11,0.15545
06,26,12,0.16273
06,26,13,0.16273
06,26,14,0.15545
06,26,15,0.14091
06,26,16,0.11636
06,26,17,0.08545
06,26,18,0.04545
06,26,19,0.00000
06,26,20,0.00000
06,26,21,0.00000
06,26,22,0.00000
06,26,23,0.00000
06,27,00,0.00000
06,27,01,0.00000
06,27,02,0.00000
06,27,03,0.00000
06,27,04,0.00000
06,27,05,0.00000
06,27,06,0.00000
06,27,07,0.05364
06,27,08,0.09727
06,27,09,0.13545
06,27,10,0.16273
06,27,11,0.18091
06,27,12,0.18818
06,27,13,0.18818
06,27,14,0.18091
06,27,15,0.16273
06,27,16,0.13545
06,27,17,0.09727
06,27,18,0.05364
06,27,19,0.00000
06,27,20,0.00000
06,27,21,0.00000
06,27,22,0.00000
06,27,23,0.00000
06,28,00,0.00000
06,28,01,0.00000
06,28,02,0.00000
06,28,03,0.00000
06,28,04,0.00000
06,28,05,0.00000
06,28,06,0.00000
06,28,07,0.05455
06,28,08,0.10091
06,28,09,0.13818
06,28,10,0.16273
06,28,11,0.18091
06,28,12,0.19091
06,28,13,0.19091
06,28,14,0.18091
06,28,15,0.16273
06,28,16,0.13818
06,28,17,0.10091
06,28,18,0.05455
06,28,19,0.00000
06,28,20,0.00000
06,28,21,0.00000
06,28,22,0.00000
06,28,23,0.00000
06,29,00,0.00000
06,29,01,0.00000
06,29,02,0.00000
06,29,03,0.00000
06,29,04,0.00000
06,29,05,0.00000
06,29,06,0.00000
06,29,07,0.05455
06,29,08,0.09818
06,29,09,0.13455
06,29,10,0.16182
06,29,11,0.17909
06,29,12,0.18727
06,29,13,0.18727
06,29,14,0.17909
06,29,15,0.16182
06,29,16,0.13455
06,29,17,0.09818
06,29,18,0.05455
06,29,19,0.00000
06,29,20,0.00000
06,29,21,0.00000
06,29,22,0.00000
06,29,23,0.00000
06,30,00,0.00000
06,30,01,0.00000
06,30,02,0.00000
06,30,03,0.00000
06,30,04,0.00000
06,30,05,0.00000
06,30,06,0.00000
06,30,07,0.06727
06,30,08,0.12364
06,30,09,0.16818
06,30,10,0.20273
06,30,11,0.22636
06,30,12,0.23727
06,30,13,0.23727
06,30,14,0.22636
06,30,15,0.20273
06,30,16,0.16818
06,30,17,0.12364
06,30,18,0.06727
06,30,19,0.00000
06,30,20,0.00000
06,30,21,0.00000
06,30,22,0.00000
06,30,23,0.00000
07,01,00,0.00000
07,01,01,0.00000
07,01,02,0.00000
07,01,03,0.00000
07,01,04,0.00000
07,01,05,0.00000
07,01,06,0.00000
07,01,07,0.05818
07,01,08,0.10636
07,01,09,0.14636
07,01,10,0.17364
07,01,11,0.19182
07,01,12,0.20091
07,01,13,0.20091
07,01,14,0.19182
07,01,15,0.17364
07,01,16,0.14636
07,01,17,0.10636
07,01,18,0.05818
07,01,19,0.00000
07,01,20,0.00000
07,01,21,0.00000
07,01,22,0.00000
07,01,23,0.00000
07,02,00,0.00000
07,02,01,0.00000
07,02,02,0.00000
07,02,03,0.00000
07,02,04,0.00000
07,02,05,0.00000
07,02,06,0.00000
07,02,07,0.05636
07,02,08,0.10455
07,02,09,0.14182
07,02,10,0.17000
07,02,11,0.18818
07,02,12,0.19909
07,02,13,0.19909
07,02,14,0.18818
07,02,15,0.17000
07,02,16,0.14182
07,02,17,0.10455
07,02,18,0.05636
07,02,19,0.00000
07,02,20,0.00000
07,02,21,0.00000
07,02,22,0.00000
07,02,23,0.00000
07,03,00,0.00000
07,03,01,0.00000
07,03,02,0.00000
07,03,03,0.00000
07,03,04,0.00000
07,03,05,0.00000
07,03,06,0.00000
07,03,07,0.05273
07,03,08,0.10000
07,03,09,0.13545
07,03,10,0.16273
07,03,11,0.18364
07,03,12,0.19091
07,03,13,0.19091
07,03,14,0.18364
07,03,15,0.16273
07,03,16,0.13545
07,03,17,0.10000
07,03,18,0.05273
07,03,19,0.00000
07,03,20,0.00000
07,03,21,0.00000
07,03,22,0.00000
07,03,23,0.00000
07,04,00,0.00000
07,04,01,0.00000
07,04,02,0.00000
07,04,03,0.00000
07,04,04,0.00000
07,04,05,0.00000
07,04,06,0.00000
07,04,07,0.06182
07,04,08,0.11545
07,04,09,0.15545
07,04,10,0.18636
07,04,11,0.20727
07,04,12,0.21545
07,04,13,0.21545
07,04,14,0.20727
07,04,15,0.18636
07,04,16,0.15545
07,04,17,0.11545
07,04,18,0.06182
07,04,19,0.00000
07,04,20,0.00000
07,04,21,0.00000
07,04,22,0.00000
07,04,23,0.00000
07,05,00,0.00000
07,05,01,0.00000
07,05,02,0.00000
07,05,03,0.00000
07,05,04,0.00000
07,05,05,0.00000
07,05,06,0.00000
07,05,07,0.06636
07,05,08,0.12091
07,05,09,0.16545
07,05,10,0.20000
07,05,11,0.22182
07,05,12,0.23273
07,05,13,0.23273
07,05,14,0.22182
07,05,15,0.20000
07,05,16,0.16545
07,05,17,0.12091
07,05,18,0.06636
07,05,19,0.00000
07,05,20,0.00000
07,05,21,0.00000
07,05,22,0.00000
07,05,23,0.00000
07,06,00,0.00000
07,06,01,0.00000
07,06,02,0.00000
07,06,03,0.00000
07,06,04,0.00000
07,06,05,0.00000
07,06,06,0.00000
07,06,07,0.06455
07,06,08,0.11818
07,06,09,0.16182
07,06,10,0.19455
07,06,11,0.21545
07,06,12,0.22545
07,06,13,0.22545
07,06,14,0.21545
07,06,15,0.19455
07,06,16,0.16182
07,06,17,0.11818
07,06,18,0.06455
07,06,19,0.00000
07,06,20,0.00000
07,06,21,0.00000
07,06,22,0.00000
07,06,23,0.00000
07,07,00,0.00000
07,07,01,0.00000
07,07,02,0.00000
07,07,03,0.00000
07,07,04,0.00000
07,07,05,0.00000
07,07,06,0.00000
07,07,07,0.06182
07,07,08,0.11273
07,07,09,0.15545
07,07,10,0.18727
07,07,11,0.20909
07,07,12,0.21909
07,07,13,0.21909
07,07,14,0.20909
07,07,15,0.18727
07,07,16,0.15545
07,07,17,0.11273
07,07,18,0.06182
07,07,19,0.00000
07,07,20,0.00000
07,07,21,0.00000
07,07,22,0.00000
07,07,23,0.00000
07,08,00,0.00000
07,08,01,0.00000
07,08,02,0.00000
07,08,03,0.00000
07,08,04,0.00000
07,08,05,0.00000
07,08,06,0.00000
07,08,07,0.06000
07,08,08,0.10727
07,08,09,0.14727
07,08,10,0.17545
07,08,11,0.19545
07,08,12,0.20455
07,08,13,0.20455
07,08,14,0.19545
07,08,15,0.17545
07,08,16,0.14727
07,08,17,0.10727
07,08,18,0.06000
07,08,19,0.00000
07,08,20,0.00000
07,08,21,0.00000
07,08,22,0.00000
07,08,23,0.00000
07,09,00,0.00000
07,09,01,0.00000
07,09,02,0.00000
07,09,03,0.00000
07,09,04,0.00000
07,09,05,0.00000
07,09,06,0.00000
07,09,07,0.06000
07,09,08,0.11091
07,09,09,0.15182
07,09,10,0.18182
07,09,11,0.20273
07,09,12,0.21182
07,09,13,0.21182
07,09,14,0.20273
07,09,15,0.18182
07,09,16,0.15182
07,09,17,0.11091
07,09,18,0.06000
07,09,19,0.00000
07,09,20,0.00000
07,09,21,0.00000
07,09,22,0.00000
07,09,23,0.00000
07,10,00,0.00000
07,10,01,0.00000
07,10,02,0.00000
07,10,03,0.00000
07,10,04,0.00000
07,10,05,0.00000
07,10,06,0.00000
07,10,07,0.06818
07,10,08,0.12636
07,10,09,0.17273
07,10,10,0.20455
07,10,11,0.22818
07,10,12,0.24000
07,10,13,0.24000
07,10,14,0.22818
07,10,15,0.20455
07,10,16,0.17273
07,10,17,0.12636
07,10,18,0.06818
07,10,19,0.00000
07,10,20,0.00000
07,10,21,0.00000
07,10,22,0.00000
07,10,23,0.00000
07,11,00,0.00000
07,11,01,0.00000
07,11,02,0.00000
07,11,03,0.00000
07,11,04,0.00000
07,11,05,0.00000
07,11,06,0.00000
07,11,07,0.06727
07,11,08,0.12182
07,11,09,0.16455
07,11,10,0.20000
07,11,11,0.22091
07,11,12,0.23182
07,11,13,0.23182
07,11,14,0.22091
07,11,15,0.20000
07,11,16,0.16455
07,11,17,0.12182
07,11,18,0.06727
07,11,19,0.00000
07,11,20,0.00000
07,11,21,0.00000
07,11,22,0.00000
07,11,23,0.00000
07,12,00,0.00000
07,12,01,0.00000
07,12,02,0.00000
07,12,03,0.00000
07,12,04,0.00000
07,12,05,0.00000
07,12,06,0.00000
07,12,07,0.06273
07,12,08,0.11727
07,12,09,0.16000
07,12,10,0.19091
07,12,11,0.21273
07,12,12,0.22455
07,12,13,0.22455
07,12,14,0.21273
07,12,15,0.19091
07,12,16,0.16000
07,12,17,0.11727
07,12,18,0.06273
07,12,19,0.00000
07,12,20,0.00000
07,12,21,0.00000
07,12,22,0.00000
07,12,23,0.00000
07,13,00,0.00000
07,13,01,0.00000
07,13,02,0.00000
07,13,03,0.00000
07,13,04,0.00000
07,13,05,0.00000
07,13,06,0.00000
07,13,07,0.06909
07,13,08,0.12636
07,13,09,0.17000
07,13,10,0.20364
07,13,11,0.22545
07,13,12,0.23818
07,13,13,0.23818
07,13,14,0.22545
07,13,15,0.20364
07,13,16,0.17000
07,13,17,0.12636
07,13,18,0.06909
07,13,19,0.00000
07,13,20,0.00000
07,13,21,0.00000
07,13,22,0.00000
07,13,23,0.00000
07,14,00,0.00000
07,14,01,0.00000
07,14,02,0.00000
07,14,03,0.00000
07,14,04,0.00000
07,14,05,0.00000
07,14,06,0.00000
07,14,07,0.07364
07,14,08,0.13636
07,14,09,0.18545
07,14,10,0.22273
07,14,11,0.24909
07,14,12,0.26091
07,14,13,0.26091
07,14,14,0.24909
07,14,15,0.22273
07,14,16,0.18545
07,14,17,0.13636
07,14,18,0.07364
07,14,19,0.00000
07,14,20,0.00000
07,14,21,0.00000
07,14,22,0.00000
07,14,23,0.00000
07,15,00,0.00000
07,15,01,0.00000
07,15,02,0.00000
07,15,03,0.00000
07,15,04,0.00000
07,15,05,0.00000
07,15,06,0.00000
07,15,07,0.07000
07,15,08,0.12818
07,15,09,0.17636
07,15,10,0.21000
07,15,11,0.23273
07,15,12,0.24636
07,15,13,0.24636
07,15,14,0.23273
07,15,15,0.21000
07,15,16,0.17636
07,15,17,0.12818
07,15,18,0.07000
07,15,19,0.00000
07,15,20,0.00000
07,15,21,0.00000
07,15,22,0.00000
07,15,23,0.00000
07,16,00,0.00000
07,16,01,0.00000
07,16,02,0.00000
07,16,03,0.00000
07,16,04,0.00000
07,16,05,0.00000
07,16,06,0.00000
07,16,07,0.06636
07,16,08,0.12091
07,16,09,0.16545
07,16,10,0.19818
07,16,11,0.21909
07,16,12,0.23091
07,16,13,0.23091
07,16,14,0.21909
07,16,15,0.19818
07,16,16,0.16545
07,16,17,0.12091
07,16,18,0.06636
07,16,19,0.00000
07,16,20,0.00000
07,16,21,0.00000
07,16,22,0.00000
07,16,23,0.00000
07,17,00,0.00000
07,17,01,0.00000
07,17,02,0.00000
07,17,03,0.00000
07,17,04,0.00000
07,17,05,0.00000
07,17,06,0.00000
07,17,07,0.06727
07,17,08,0.12455
07,17,09,0.16545
07,17,10,0.20091
07,17,11,0.22182
07,17,12,0.23273
07,17,13,0.23273
07,17,14,0.22182
07,17,15,0.20091
07,17,16,0.16545
07,17,17,0.12455
07,17,18,0.06727
07,17,19,0.00000
07,17,20,0.00000
07,17,21,0.00000
07,17,22,0.00000
07,17,23,0.00000
07,18,00,0.00000
07,18,01,0.00000
07,18,02,0.00000
07,18,03,0.00000
07,18,04,0.00000
07,18,05,0.00000
07,18,06,0.00000
07,18,07,0.06727
07,18,08,0.12545
07,18,09,0.17000
07,18,10,0.20364
07,18,11,0.22545
07,18,12,0.23727
07,18,13,0.23727
07,18,14,0.22545
07,18,15,0.20364
07,18,16,0.17000
07,18,17,0.12545
07,18,18,0.06727
07,18,19,0.00000
07,18,20,0.00000
07,18,21,0.00000
07,18,22,0.00000
07,18,23,0.00000
07,19,00,0.00000
07,19,01,0.00000
07,19,02,0.00000
07,19,03,0.00000
07,19,04,0.00000
07,19,05,0.00000
07,19,06,0.00000
07,19,07,0.07091
07,19,08,0.12909
07,19,09,0.17545
07,19,10,0.21091
07,19,11,0.23636
07,19,12,0.24727
07,19,13,0.24727
07,19,14,0.23636
07,19,15,0.21091
07,19,16,0.17545
07,19,17,0.12909
07,19,18,0.07091
07,19,19,0.00000
07,19,20,0.00000
07,19,21,0.00000
07,19,22,0.00000
07,19,23,0.00000
07,20,00,0.00000
07,20,01,0.00000
07,20,02,0.00000
07,20,03,0.00000
07,20,04,0.00000
07,20,05,0.00000
07,20,06,0.00000
07,20,07,0.06455
07,20,08,0.12000
07,20,09,0.16364
07,20,10,0.19545
07,20,11,0.21727
07,20,12,0.22818
07,20,13,0.22818
07,20,14,0.21727
07,20,15,0.19545
07,20,16,0.16364
07,20,17,0.12000
07,20,18,0.06455
07,20,19,0.00000
07,20,20,0.00000
07,20,21,0.00000
07,20,22,0.00000
07,20,23,0.00000
07,21,00,0.00000
07,21,01,0.00000
07,21,02,0.00000
07,21,03,0.00000
07,21,04,0.00000
07,21,05,0.00000
07,21,06,0.00000
07,21,07,0.06545
07,21,08,0.12091
07,21,09,0.16636
07,21,10,0.20000
07,21,11,0.22091
07,21,12,0.23273
07,21,13,0.23273
07,21,14,0.22091
07,21,15,0.20000
07,21,16,0.16636
07,21,17,0.12091
07,21,18,0.06545
07,21,19,0.00000
07,21,20,0.00000
07,21,21,0.00000
07,21,22,0.00000
07,21,23,0.00000
07,22,00,0.00000
07,22,01,0.00000
07,22,02,0.00000
07,22,03,0.00000
07,22,04,0.00000
07,22,05,0.00000
07,22,06,0.00000
07,22,07,0.07000
07,22,08,0.13091
07,22,09,0.17909
07,22,10,0.21455
07,22,11,0.23818
07,22,12,0.25000
07,22,13,0.25000
07,22,14,0.23818
07,22,15,0.21455
07,22,16,0.17909
07,22,17,0.13091
07,22,18,0.07000
07,22,19,0.00000
07,22,20,0.00000
07,22,21,0.00000
07,22,22,0.00000
07,22,23,0.00000
07,23,00,0.00000
07,23,01,0.00000
07,23,02,0.00000
07,23,03,0.00000
07,23,04,0.00000
07,23,05,0.00000
07,23,06,0.00000
07,23,07,0.07182
07,23,08,0.13455
07,23,09,0.18364
07,23,10,0.21818
07,23,11,0.24273
07,23,12,0.25636
07,23,13,0.25636
07,23,14,0.24273
07,23,15,0.21818
07,23,16,0.18364
07,23,17,0.13455
07,23,18,0.07182
07,23,19,0.00000
07,23,20,0.00000
07,23,21,0.00000
07,23,22,0.00000
07,23,23,0.00000
07,24,00,0.00000
07,24,01,0.00000
07,24,02,0.00000
07,24,03,0.00000
07,24,04,0.00000
07,24,05,0.00000
07,24,06,0.00000
07,24,07,0.06636
07,24,08,0.11909
07,24,09,0.16455
07,24,10,0.19727
07,24,11,0.21909
07,24,12,0.23182
07,24,13,0.23182
07,24,14,0.21909
07,24,15,0.19727
07,24,16,0.16455
07,24,17,0.11909
07,24,18,0.06636
07,24,19,0.00000
07,24,20,0.00000
07,24,21,0.00000
07,24,22,0.00000
07,24,23,0.00000
07,25,00,0.00000
07,25,01,0.00000
07,25,02,0.00000
07,25,03,0.00000
07,25,04,0.00000
07,25,05,0.00000
07,25,06,0.00000
07,25,07,0.07818
07,25,08,0.14091
07,25,09,0.19364
07,25,10,0.23091
07,25,11,0.25818
07,25,12,0.27000
07,25,13,0.27000
07,25,14,0.25818
07,25,15,0.23091
07,25,16,0.19364
07,25,17,0.14091
07,25,18,0.07818
07,25,19,0.00000
07,25,20,0.00000
07,25,21,0.00000
07,25,22,0.00000
07,25,23,0.00000
07,26,00,0.00000
07,26,01,0.00000
07,26,02,0.00000
07,26,03,0.00000
07,26,04,0.00000
07,26,05,0.00000
07,26,06,0.00000
07,26,07,0.08000
07,26,08,0.14636
07,26,09,0.20091
07,26,10,0.23818
07,26,11,0.26545
07,26,12,0.27909
07,26,13,0.27909
07,26,14,0.26545
07,26,15,0.23818
07,26,16,0.20091
07,26,17,0.14636
07,26,18,0.08000
07,26,19,0.00000
07,26,20,0.00000
07,26,21,0.00000
07,26,22,0.00000
07,26,23,0.00000
07,27,00,0.00000
07,27,01,0.00000
07,27,02,0.00000
07,27,03,0.00000
07,27,04,0.00000
07,27,05,0.00000
07,27,06,0.00000
07,27,07,0.07545
07,27,08,0.14000
07,27,09,0.19000
07,27,10,0.22909
07,27,11,0.25455
07,27,12,0.26727
07,27,13,0.26727
07,27,14,0.25455
07,27,15,0.22909
07,27,16,0.19000
07,27,17,0.14000
07,27,18,0.07545
07,27,19,0.00000
07,27,20,0.00000
07,27,21,0.00000
07,27,22,0.00000
07,27,23,0.00000
07,28,00,0.00000
07,28,01,0.00000
07,28,02,0.00000
07,28,03,0.00000
07,28,04,0.00000
07,28,05,0.00000
07,28,06,0.00000
07,28,07,0.07818
07,28,08,0.14455
07,28,09,0.19727
07,28,10,0.23636
07,28,11,0.26364
07,28,12,0.27455
07,28,13,0.27455
07,28,14,0.26364
07,28,15,0.23636
07,28,16,0.19727
07,28,17,0.14455
07,28,18,0.07818
07,28,19,0.00000
07,28,20,0.00000
07,28,21,0.00000
07,28,22,0.00000
07,28,23,0.00000
07,29,00,0.00000
07,29,01,0.00000
07,29,02,0.00000
07,29,03,0.00000
07,29,04,0.00000
07,29,05,0.00000
07,29,06,0.00000
07,29,07,0.07818
07,29,08,0.14000
07,29,09,0.19182
07,29,10,0.23000
07,29,11,0.25636
07,29,12,0.26909
07,29,13,0.26909
07,29,14,0.25636
07,29,15,0.23000
07,29,16,0.19182
07,29,17,0.14000
07,29,18,0.07818
07,29,19,0.00000
07,29,20,0.00000
07,29,21,0.00000
07,29,22,0.00000
07,29,23,0.00000
07,30,00,0.00000
07,30,01,0.00000
07,30,02,0.00000
07,30,03,0.00000
07,30,04,0.00000
07,30,05,0.00000
07,30,06,0.00000
07,30,07,0.08364
07,30,08,0.15273
07,30,09,0.20545
07,30,10,0.24818
07,30,11,0.27455
07,30,12,0.29091
07,30,13,0.29091
